frame,id,pose,duration_sec,video_time_sec
3,0.52
1,standing,4.75,3.64
0,standing,6.78,5.2
0,squatting,0.43,5.6
5,standing,0.05,6.04
7,lying,0.04,6.44
9,lying,0.04,6.44
10,lying,0.98,7.56
12,lying,0.15,8.12
0,standing,3.28,8.4
13,standing,0.62,8.56
16,lying,0.44,10.0
14,standing,1.94,10.16
18,lying,0.74,11.12
6,standing,5.83,11.6
17,squatting,2.11,12.4
0,standing,4.72,12.44
20,standing,1.69,16.84
27,standing,0.23,17.8
28,standing,0.29,18.28
24,standing,0.98,18.52
26,standing,1.51,18.64
